Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f46e016247b36288941563,614e07461fd23406f92023c7,APPROVED,Not Applicable,2024-09-25T20:09:41.960000Z,2024-09-25T20:21:52.508000Z,2024-09-25T20:21:53.352000Z,2024-09-25T20:21:53.259164Z,731.0,C1BTHULB,832,White,Graduate degree (MA/MSc/MPhil/other),36,Female,White,United States,United States,United States,English,Yes,Full-Time
66f46e0c7b738e78e818d309,665bb3facf3b60004a908818,APPROVED,Not Applicable,2024-09-25T20:09:53.176000Z,2024-09-25T20:18:51.246000Z,2024-09-25T20:19:27.456000Z,2024-09-25T20:18:52.149218Z,539.0,C1BTHULB,573,White,Undergraduate degree (BA/BSc/other),32,Male,White,United States,United States,United States,English,Yes,Full-Time
66f46e132965a3b43100439e,66491b44f08238d03d4395f0,APPROVED,Not Applicable,2024-09-25T20:10:01.780000Z,2024-09-25T20:16:21.902000Z,2024-09-25T20:19:32.654000Z,2024-09-25T20:17:03.562850Z,381.0,C1BTHULB,219,White,Technical/community college,35,Female,White,United States,United States,United States,English,No,Part-Time
66f46e27653fb6c18396e1af,662a71616a36b54eb97191eb,APPROVED,Not Applicable,2024-09-25T20:10:23.389000Z,2024-09-25T20:29:46.663000Z,2024-09-25T20:29:47.463000Z,2024-09-25T20:29:48.295792Z,1164.0,C1BTHULB,51,White,Doctorate degree (PhD/other),72,Female,White,United States,United States,United States,English,No,Part-Time
66f46e2c9309723d67f6602e,65daf1e5e45ada925fab406d,APPROVED,Not Applicable,2024-09-25T20:10:26.640000Z,2024-09-25T20:19:55.649000Z,2024-09-25T20:19:56.434000Z,2024-09-25T20:19:56.293333Z,570.0,C1BTHULB,89,South East Asian,Graduate degree (MA/MSc/MPhil/other),37,Female,Asian,United States,United States,United States,English,No,Full-Time
66f46e4268c525690be62b55,610888fa9082bb5758d4f7d8,APPROVED,Not Applicable,2024-09-25T20:10:46.013000Z,2024-09-25T20:21:43.233000Z,2024-09-25T20:21:45.082000Z,2024-09-25T20:21:43.907290Z,658.0,C1BTHULB,177,White,Technical/community college,22,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
66f46e7ee94d7bd620871208,5e9746fb1eed951eed404015,APPROVED,Not Applicable,2024-09-25T20:16:57.466000Z,2024-09-25T20:23:08.521000Z,2024-09-25T20:23:11.551000Z,2024-09-25T20:23:09.158798Z,372.0,C1BTHULB,5887,Other (please feel free to let us know your ethnicity via email),Undergraduate degree (BA/BSc/other),32,Female,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66f46e829dba62a66945a458,66513ed9e6ee0568b12ce18c,APPROVED,Not Applicable,2024-09-25T20:12:14.668000Z,2024-09-25T20:27:09.159000Z,2024-09-25T20:27:10.518000Z,2024-09-25T20:27:10.431772Z,895.0,C1BTHULB,84,White,High school diploma/A-levels,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f46ea1bfdb2ca44b6bf631,66f3ecd883793141904a00b3,APPROVED,Not Applicable,2024-09-25T20:12:22.945000Z,2024-09-25T20:25:59.592000Z,2024-09-25T20:26:00.786000Z,2024-09-25T20:26:00.401481Z,817.0,C1BTHULB,5,White,High school diploma/A-levels,21,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66f46ebafb19af3b799cdb87,65b114038111be8590d8e184,APPROVED,Not Applicable,2024-09-25T20:12:48.651000Z,2024-09-25T20:22:09.682000Z,2024-09-25T20:22:10.573000Z,2024-09-25T20:22:10.459983Z,562.0,C1BTHULB,563,White,Undergraduate degree (BA/BSc/other),36,Female,White,United States,United States,United States,English,No,Full-Time
66f46ebe38247de007270186,6664a1bc5d0140d6c3570178,APPROVED,Not Applicable,2024-09-25T20:12:53.651000Z,2024-09-25T20:35:02.053000Z,2024-09-25T20:36:24.096000Z,2024-09-25T20:35:38.229627Z,1329.0,C1BTHULB,177,Black/African American,Undergraduate degree (BA/BSc/other),37,Female,Mixed,United States,United States,United States,English,Yes,Other
66f46ecc61abcd76139a1059,668edc4e7f59ae2c7858032f,APPROVED,Not Applicable,2024-09-25T20:13:24.347000Z,2024-09-25T20:32:18.609000Z,2024-09-25T20:32:20.610000Z,2024-09-25T20:32:26.976590Z,1135.0,C1BTHULB,272,Black/African American,Undergraduate degree (BA/BSc/other),32,Female,Black,United States,United States,United States,English,Yes,Part-Time
66f46ed274f2afc581c42f45,655f82f3b777e4c757101326,APPROVED,Not Applicable,2024-09-25T20:13:23.768000Z,2024-09-25T20:28:52.078000Z,2024-09-25T20:28:53.682000Z,2024-09-25T20:28:52.837470Z,929.0,C1BTHULB,279,Black/African American,Undergraduate degree (BA/BSc/other),45,Female,Black,United States,United States,United States,English,Yes,Full-Time
66f46edde1d24a6f76983be0,66abd7d501b21036f9f9994a,APPROVED,Not Applicable,2024-09-25T20:13:22.395000Z,2024-09-25T20:25:51.606000Z,2024-09-25T20:25:56.311000Z,2024-09-25T20:25:52.927780Z,750.0,C1BTHULB,13,White,Undergraduate degree (BA/BSc/other),54,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f46ede351604dc642687ad,5f330bfd7109cd0e649566b6,APPROVED,Not Applicable,2024-09-25T20:13:24.352000Z,2024-09-25T20:29:04.573000Z,2024-09-25T20:29:08.957000Z,2024-09-25T20:29:06.111060Z,941.0,C1BTHULB,2421,White,Technical/community college,53,Female,White,United States,United States,United States,English,No,Other
66f46ede9f67400e32cb2488,62c37638a93211ca8441aadb,APPROVED,Not Applicable,2024-09-25T20:13:23.352000Z,2024-09-25T20:29:00.851000Z,2024-09-25T20:29:01.675000Z,2024-09-25T20:29:01.578768Z,938.0,C1BTHULB,207,Middle Eastern,Secondary education (e.g. GED/GCSE),21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66f46eea086ee607ebd3f3cd,667d4322e59995857a56e1d3,APPROVED,Not Applicable,2024-09-25T20:13:37.051000Z,2024-09-25T20:20:02.977000Z,2024-09-25T20:20:03.741000Z,2024-09-25T20:20:03.642150Z,386.0,C1BTHULB,344,Mixed,Undergraduate degree (BA/BSc/other),21,Female,Mixed,Ghana,United States,United States,English,No,Full-Time
66f46eee33ab5f2e569a1066,66370a20a4b5b1a460904760,APPROVED,Not Applicable,2024-09-25T20:13:39.069000Z,2024-09-25T20:36:54.709000Z,2024-09-25T20:36:55.916000Z,2024-09-25T20:36:55.904944Z,1396.0,C1BTHULB,335,White,Technical/community college,28,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f46f002e4e0c8e0c0022a4,5f4859d23306481f0f0dd2a5,APPROVED,Not Applicable,2024-09-25T20:13:58.014000Z,2024-09-25T20:24:26.410000Z,2024-09-25T20:24:27.068000Z,2024-09-25T20:24:26.944698Z,629.0,C1BTHULB,3071,Native American or Alaskan Native,Undergraduate degree (BA/BSc/other),39,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
