ID,#
5c8541b79c5a3000016b2597,2.0
652a68b774692c0a5cceba01,2.0
5d8a65fe43543b0001a33e4b,0.0
66f45672aa769deaf0cc6417,2.0
66e2e4974bf2eb1a77116882,2.0
66e53659bbbd7070ab7a6a3b,0.0
66f46179fa81f408915abaaa,2.0
66720b609998ec67e708dfb0,0.0
66d5bccce3bc16e181051a0d,0.0
600fbe707a1fdb1a423f1cda,2.0
5d47292b4bfe1600016925ac,2.0
61267e282a445af9eb95beae,2.0
6549876fa2301d20c2c9f79c,2.0
5d3700db048a4f001767b040,2.0
6607112e33d4fd1fb766d2e2,2.0
652396e2b5323ae8517c4ec9,1.96
66ce2f9a9a9402052c85abb6,2.0
60cab9dd5a974695b32eb2ab,2.0
66f3beed5ca742d8eaeca673,0.0
66043185681ea0b36d451b01,0.0
5d1bd1bd998087001c623a73,2.0
66e916a67081975f3b28341b,0.0
5dd0d2f02b033b190687eaee,1.96
61412d50c1d83f94e448c0f3,0.0
654d71ed0f6cf09a1436d4fd,2.0
6669d8d5d67867239ed2e85c,0.0
601b9e9372f5e856dc3edf8b,6.0
6616965da366a89dbc8086fa,8.0
659485a70452c534a91718ee,2.0
614e07461fd23406f92023c7,0.0
665bb3facf3b60004a908818,2.0
66491b44f08238d03d4395f0,2.0
662a71616a36b54eb97191eb,0.0
65daf1e5e45ada925fab406d,2.0
610888fa9082bb5758d4f7d8,1.96
66513ed9e6ee0568b12ce18c,0.0
66f3ecd883793141904a00b3,0.0
65b114038111be8590d8e184,0.0
6664a1bc5d0140d6c3570178,2.0
66abd7d501b21036f9f9994a,2.0
62c37638a93211ca8441aadb,2.0
655f82f3b777e4c757101326,2.0
668edc4e7f59ae2c7858032f,0.0
5f330bfd7109cd0e649566b6,2.0
667d4322e59995857a56e1d3,0.0
66370a20a4b5b1a460904760,2.0
5f4859d23306481f0f0dd2a5,2.0
614dece04ee1516045ed298d,2.0
5e428b48902afe117c45d261,2.0
669dc0a58f347e772c21aea1,0.0
5a3012083eff6600016f259c,2.0
669036ec04e2d3a5271a5c9d,0.0
60fe3068239127c9477e476c,2.0
66f308db3bb07131500f1697,2.0
668472211016cb9f459f4cee,0.0
611316bf2877819a0ec3e0a2,2.0
