Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f588913992a92a0c9ca592,6660d30221253395b7f16487,APPROVED,Not Applicable,2024-09-26T16:15:20.311000Z,2024-09-26T16:26:34.718000Z,2024-09-26T16:29:15.617000Z,2024-09-26T16:29:15.558483Z,675.0,C1BTHULB,195,White,Technical/community college,18,Male,White,United States,United States,United States,English,Yes,Part-Time
66f588ba168aca3e03b8df5f,6598942c3d07928cc188ffdb,APPROVED,Not Applicable,2024-09-26T16:15:59.907000Z,2024-09-26T16:23:25.820000Z,2024-09-26T16:23:26.732000Z,2024-09-26T16:23:26.638810Z,446.0,C1BTHULB,863,East Asian,High school diploma/A-levels,19,Male,Asian,United States,United States,United States,English,Yes,Part-Time
66f588df3a3ef5afed1123f7,66218c8e08ca3c586108ec70,APPROVED,Not Applicable,2024-09-26T16:16:36.075000Z,2024-09-26T16:24:00.421000Z,2024-09-26T16:24:01.658000Z,2024-09-26T16:24:01.559309Z,445.0,C1BTHULB,405,White,Undergraduate degree (BA/BSc/other),37,Male,White,United States,United States,United States,English,No,Full-Time
66f5895ba4c9e73e0e5c55c5,669d1e13adb50bc8c5501033,APPROVED,Not Applicable,2024-09-26T16:18:39.566000Z,2024-09-26T16:30:52.119000Z,2024-09-26T16:31:06.975000Z,2024-09-26T16:31:58.933381Z,733.0,C1BTHULB,179,East Asian,Graduate degree (MA/MSc/MPhil/other),36,Male,Asian,United States,United States,United States,English,No,Full-Time
66f589abf3d534cc72dc6b68,5ffe14ac36fe8d4717e86985,APPROVED,Not Applicable,2024-09-26T16:20:00.173000Z,2024-09-26T16:29:18.489000Z,2024-09-26T16:30:27.497000Z,2024-09-26T16:31:02.572180Z,559.0,C1BTHULB,278,East Asian,Undergraduate degree (BA/BSc/other),23,Male,Asian,United States,United States,India,English,DATA_EXPIRED,DATA_EXPIRED
66f589bcb6c3f672edf51c83,644c061ce861c17549323c00,APPROVED,Not Applicable,2024-09-26T16:20:18.132000Z,2024-09-26T16:25:22.384000Z,2024-09-26T16:25:24.222000Z,2024-09-26T16:25:23.184475Z,305.0,C1BTHULB,3930,White,Technical/community college,49,Male,White,United States,United States,United States,English,No,Part-Time
66f589cabd14e0263c74f2d2,659807fcc53622792be6d8bd,APPROVED,Not Applicable,2024-09-26T16:20:31.994000Z,2024-09-26T16:30:30.093000Z,2024-09-26T16:30:54.263000Z,2024-09-26T16:31:48.712017Z,599.0,C1BTHULB,621,White,Undergraduate degree (BA/BSc/other),37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f589ea0819560d4c647739,6095a3cfda27eb98bb3b74f0,APPROVED,Not Applicable,2024-09-26T16:21:03.811000Z,2024-09-26T16:34:44.493000Z,2024-09-26T16:34:45.468000Z,2024-09-26T16:34:45.370452Z,821.0,C1BTHULB,3311,White,High school diploma/A-levels,46,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f58a10bd6a4ce6a778ed2d,62aa26c5843008383a1dd08a,APPROVED,Not Applicable,2024-09-26T16:21:45.160000Z,2024-09-26T16:28:04.531000Z,2024-09-26T16:30:00.462000Z,2024-09-26T16:30:31.843157Z,380.0,C1BTHULB,73,White,Undergraduate degree (BA/BSc/other),45,Female,White,United States,United States,United States,English,No,Full-Time
66f58a2d289a349b6dead011,61245769826057b69678987a,APPROVED,Not Applicable,2024-09-26T16:22:13.155000Z,2024-09-26T16:30:10.493000Z,2024-09-26T16:30:46.187000Z,2024-09-26T16:31:41.582158Z,478.0,C1BTHULB,1017,Latino/Hispanic,Undergraduate degree (BA/BSc/other),22,Female,White,United States,United States,United States,Spanish,Yes,Part-Time
66f58a6b08e437e2bd8c78d1,66328fe9e8a976c326ab19e1,APPROVED,Not Applicable,2024-09-26T16:23:12.402000Z,2024-09-26T16:29:36.210000Z,2024-09-26T16:30:33.983000Z,2024-09-26T16:31:17.930350Z,384.0,C1BTHULB,209,White,High school diploma/A-levels,20,Male,White,United States,United States,United States,English,Yes,Other
66f58a74b4abe67e8e4d46f4,65c140b80efce0ed096216e3,APPROVED,Not Applicable,2024-09-26T16:23:40.592000Z,2024-09-26T16:39:51.380000Z,2024-09-26T16:43:15.248000Z,2024-09-26T16:40:18.116659Z,971.0,C1BTHULB,820,Mixed,Technical/community college,36,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58a7d7af0e3ce4eee0d2c,60430fc782b5752a7ae8d797,APPROVED,Not Applicable,2024-09-26T16:24:11.859000Z,2024-09-26T16:31:59.297000Z,2024-09-26T16:32:00.965000Z,2024-09-26T16:32:34.053482Z,468.0,C1BTHULB,4441,South Asian,Graduate degree (MA/MSc/MPhil/other),43,Female,White,United States,United States,United States,English,No,Full-Time
66f58aaf094d30da7b721f87,6659fc5225ebd63b4f7f1d56,APPROVED,Not Applicable,2024-09-26T16:24:21.235000Z,2024-09-26T16:28:53.885000Z,2024-10-09T19:16:56.785000Z,2024-09-26T16:30:50.237875Z,273.0,C1BTHULB,491,Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),45,Male,White,United States,United States,United States,English,No,Full-Time
66f58ab4ae56cd83f2f51d58,5fa322092858085f30d5b011,APPROVED,Not Applicable,2024-09-26T16:24:24.940000Z,2024-09-26T16:33:17.818000Z,2024-09-26T16:33:18.659000Z,2024-09-26T16:33:18.566173Z,533.0,C1BTHULB,979,White,Undergraduate degree (BA/BSc/other),40,Male,White,United States,United States,United States,English,No,Full-Time
66f58aba559c7c33e808c0eb,66f1d346461c7dd7cec5bbe4,APPROVED,Not Applicable,2024-09-26T16:24:32.887000Z,2024-09-26T16:28:36.267000Z,2024-10-09T19:16:59.364000Z,2024-09-26T16:30:45.297498Z,244.0,C1BTHULB,1,White,Technical/community college,47,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66f58ac781c659dd071db44a,61531624b67f1ccd83e48d48,APPROVED,Not Applicable,2024-09-26T16:24:46.681000Z,2024-09-26T16:36:52.004000Z,2024-09-26T16:36:53.135000Z,2024-09-26T16:36:53.037064Z,726.0,C1BTHULB,2037,White,Graduate degree (MA/MSc/MPhil/other),76,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f58acba0e7fb774e022508,5deadb731aaabf212ed16016,APPROVED,Not Applicable,2024-09-26T16:25:28.391000Z,2024-09-26T16:35:03.806000Z,2024-09-26T16:35:06.806000Z,2024-09-26T16:35:04.458780Z,576.0,C1BTHULB,2953,White,Graduate degree (MA/MSc/MPhil/other),37,Male,White,United States,United States,Ireland,English,DATA_EXPIRED,DATA_EXPIRED
66f58ad0cc3f54cd7ba54dee,65e109ee06b278635a89cc19,APPROVED,Not Applicable,2024-09-26T16:24:55.414000Z,2024-09-26T16:39:50.832000Z,2024-09-26T16:43:36.906000Z,2024-09-26T16:40:16.896328Z,896.0,C1BTHULB,202,White,Undergraduate degree (BA/BSc/other),21,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58af05b18d291540bd751,636148d7c918791f6fc8d86c,APPROVED,Not Applicable,2024-09-26T16:25:28.509000Z,2024-09-26T16:38:22.992000Z,2024-09-26T16:43:21Z,2024-09-26T16:38:35.343338Z,775.0,C1BTHULB,703,White,Secondary education (e.g. GED/GCSE),35,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f58b168e4c792f2f3c26c1,5fa46c0a5fc245089e298c1d,APPROVED,Not Applicable,2024-09-26T16:26:02.783000Z,2024-09-26T16:39:33.758000Z,2024-09-26T16:43:46.867000Z,2024-09-26T16:39:50.437222Z,811.0,C1BTHULB,216,White,Secondary education (e.g. GED/GCSE),36,Female,White,United States,United States,United States,English,No,Part-Time
66f58b24c403f64bbd07b61d,66b9a250c6a696f981b667cf,APPROVED,Not Applicable,2024-09-26T16:26:16.536000Z,2024-09-26T16:37:48.358000Z,2024-09-26T16:37:49.217000Z,2024-09-26T16:37:49.099728Z,692.0,C1BTHULB,82,White,Undergraduate degree (BA/BSc/other),61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f58b286ce3cc26176a0289,60ec601b8525af507f06373d,APPROVED,Not Applicable,2024-09-26T16:26:20.911000Z,2024-09-26T16:39:29.363000Z,2024-09-26T16:43:18.457000Z,2024-09-26T16:39:46.383731Z,789.0,C1BTHULB,1959,White,Undergraduate degree (BA/BSc/other),43,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66f58b2e032007da887d56e8,61118cf8dd195d72acb7594a,APPROVED,Not Applicable,2024-09-26T16:26:27.288000Z,2024-09-26T16:39:17.581000Z,2024-09-26T16:43:17.828000Z,2024-09-26T16:39:36.087506Z,771.0,C1BTHULB,2799,White,Undergraduate degree (BA/BSc/other),41,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66f58b39d84494189613e385,6642308f20a1f9975ec7ad19,APPROVED,Not Applicable,2024-09-26T16:26:36.386000Z,2024-09-26T16:30:52.143000Z,2024-10-09T19:16:59.704000Z,2024-09-26T16:31:59.094638Z,256.0,C1BTHULB,107,White,Undergraduate degree (BA/BSc/other),44,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f58b845853c2b4f8eb68c2,6547c8a4e6c345f9da7d21ae,APPROVED,Not Applicable,2024-09-26T16:27:54.699000Z,2024-09-26T16:39:55.414000Z,2024-09-26T16:43:22.792000Z,2024-09-26T16:40:24.317958Z,721.0,C1BTHULB,738,White,Undergraduate degree (BA/BSc/other),63,Male,White,United States,United States,United States,English,No,Full-Time
66f58b8b34237506b0bcd053,616de80c9d988b900e45e5d3,APPROVED,Not Applicable,2024-09-26T16:28:00.297000Z,2024-09-26T16:31:38.857000Z,2024-10-09T19:16:57.137000Z,2024-09-26T16:32:22.153425Z,219.0,C1BTHULB,1717,White,High school diploma/A-levels,21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66f58ba4ff439ae3df8ce22f,5f13b237c08bc13e4ef2e760,APPROVED,Not Applicable,2024-09-26T16:28:26.976000Z,2024-09-26T16:34:25.396000Z,2024-09-26T16:34:26.389000Z,2024-09-26T16:34:26.293939Z,359.0,C1BTHULB,4665,White,Technical/community college,34,Female,White,United States,United States,United States,English,No,Other
66f58baa651adc8ba6653b11,66f34136a8313908816fdcc3,APPROVED,Not Applicable,2024-09-26T16:28:32.840000Z,2024-09-26T16:38:11.651000Z,2024-09-26T16:43:46.270000Z,2024-09-26T16:38:17.304016Z,579.0,C1BTHULB,2,White,Graduate degree (MA/MSc/MPhil/other),26,Female,White,United States,United States,United States,English,No,Full-Time
66f58bb0681eb9dbe19add92,65d76ebb8291ac6b90e131a7,APPROVED,Not Applicable,2024-09-26T16:29:07.697000Z,2024-09-26T16:41:19.287000Z,2024-09-26T16:43:22.182000Z,2024-09-26T16:41:43.564487Z,732.0,C1BTHULB,255,South Asian,Undergraduate degree (BA/BSc/other),26,Male,Asian,United States,United States,United States,English,No,Full-Time
66f58bb17b5daf1fec7d7b19,60fdf104935a0ef0e93762b0,APPROVED,Not Applicable,2024-09-26T16:28:45.674000Z,2024-09-26T16:31:51.602000Z,2024-10-09T19:17:00.023000Z,2024-09-26T16:32:30.321756Z,186.0,C1BTHULB,2701,White,Undergraduate degree (BA/BSc/other),32,Female,White,United States,United States,Ireland,English,No,Full-Time
66f58bba201d45ced4d679d2,66eb8392a83124c440666fb1,APPROVED,Not Applicable,2024-09-26T16:28:52.758000Z,2024-09-26T16:42:22.284000Z,2024-09-26T16:43:19.741000Z,2024-09-26T16:42:23.043560Z,810.0,C1BTHULB,7,Native American or Alaskan Native,Undergraduate degree (BA/BSc/other),23,Male,Other,United States,United States,United States,English,Yes,Full-Time
66f58bc9ae50cb94245731a9,6644cd2538b07b2b6aaa4376,APPROVED,Not Applicable,2024-09-26T16:29:02.073000Z,2024-09-26T16:42:38.099000Z,2024-09-26T16:43:11.189000Z,2024-09-26T16:42:38.711458Z,817.0,C1BTHULB,138,White,High school diploma/A-levels,26,Female,White,United States,United States,United States,English,No,Part-Time
66f58bccfbee3f58bb2a99fe,639f9c5df69bccc14bb598b7,APPROVED,Not Applicable,2024-09-26T16:29:10.921000Z,2024-09-26T16:38:07.131000Z,2024-09-26T17:38:15.671000Z,2024-09-26T16:38:09.677974Z,537.0,C1BTHULB,1994,White,High school diploma/A-levels,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58be44eba6e7c9f133d1f,5fab34d5e971f1617667232e,APPROVED,Not Applicable,2024-09-26T16:29:32.762000Z,2024-09-26T16:37:57.941000Z,2024-09-26T16:37:58.739000Z,2024-09-26T16:37:58.638121Z,506.0,C1BTHULB,1975,White,Technical/community college,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58be4f745c9694f411c54,5e7fefe06c12706d47e35211,APPROVED,Not Applicable,2024-09-26T16:29:29.948000Z,2024-09-26T16:41:34.398000Z,2024-09-26T16:44:21.498000Z,2024-09-26T16:41:50.010747Z,725.0,C1BTHULB,2152,White,Graduate degree (MA/MSc/MPhil/other),25,Female,White,United States,United States,United States,English,No,Full-Time
66f58be80413d554442486fe,66d80c477561b038cd0e43b6,APPROVED,Not Applicable,2024-09-26T16:29:38.157000Z,2024-09-26T16:48:52.839000Z,2024-09-26T16:51:14.790000Z,2024-09-26T16:51:20.467120Z,1155.0,C1BTHULB,64,Black/African American,Undergraduate degree (BA/BSc/other),27,Female,Black,United States,United States,United States,English,No,Part-Time
66f58bec0ffeb15b3d2d3929,65c10d8000af1af81e3f42ec,APPROVED,Not Applicable,2024-09-26T16:29:39.286000Z,2024-09-26T16:44:17.145000Z,2024-09-26T16:44:25.219000Z,2024-09-26T16:44:20.264731Z,878.0,C1BTHULB,691,Black/African American,High school diploma/A-levels,36,Female,Black,United States,United States,United States,English,No,Due to start a new job within the next month
66f58bed4df6f35dfd7d6f36,65ca870d5ec4d7d40b27c58d,APPROVED,Not Applicable,2024-09-26T16:29:39.685000Z,2024-09-26T16:35:42.361000Z,2024-09-26T16:35:43.993000Z,2024-09-26T16:35:43.166605Z,363.0,C1BTHULB,152,Black/African American,Undergraduate degree (BA/BSc/other),35,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58c0025019ebcde7957e7,61188057fe5a395476806c12,APPROVED,Not Applicable,2024-09-26T16:30:47.758000Z,2024-09-26T16:37:40.504000Z,2024-09-26T16:37:44.972000Z,2024-09-26T16:37:43.231234Z,413.0,C1BTHULB,2482,White,Undergraduate degree (BA/BSc/other),33,Female,White,United States,United States,United States,English,No,Full-Time
66f58c0d62782082a4f59dfa,6100c3f0a1cd16bb87069625,APPROVED,Not Applicable,2024-09-26T16:30:13.064000Z,2024-09-26T16:39:26.910000Z,2024-09-26T16:43:47.963000Z,2024-09-26T16:39:44.966952Z,554.0,C1BTHULB,391,White,High school diploma/A-levels,24,Male,White,United States,United States,United States,English,No,Other
66f58c27aeaea15c0ab2abfc,65a5501d6e70df9084bdb5a1,APPROVED,Not Applicable,2024-09-26T16:39:10.419000Z,2024-09-26T16:54:18.365000Z,2024-09-26T16:56:47.266000Z,2024-09-26T16:54:22.340876Z,908.0,C1BTHULB,400,Black/African American,Undergraduate degree (BA/BSc/other),49,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
66f58c298712ff08730d0587,60fef0626d87d03fb002641e,APPROVED,Not Applicable,2024-09-26T16:30:38.448000Z,2024-09-26T16:37:25.553000Z,2024-09-26T16:37:27.584000Z,2024-09-26T16:37:27.480340Z,408.0,C1BTHULB,1516,White,Technical/community college,21,Female,White,United States,United States,United States,English,Yes,Part-Time
66f58c3a28ef388afd7fc6db,65c9c32a972eb42dca3511ec,APPROVED,Not Applicable,2024-09-26T16:31:48.840000Z,2024-09-26T16:51:09.267000Z,2024-09-26T17:55:24.231000Z,2024-09-26T16:52:55.943350Z,1161.0,C1BTHULB,372,Black/African American,Graduate degree (MA/MSc/MPhil/other),45,Male,Black,Ghana,United States,United States,English,No,Full-Time
66f58c3cc3fe8d6a3ac273c7,62fbd2c1d97aa039e9466d81,APPROVED,Not Applicable,2024-09-26T16:35:35.789000Z,2024-09-26T16:49:14.819000Z,2024-09-26T16:51:22.519000Z,2024-09-26T16:51:37.849876Z,820.0,C1BTHULB,1679,White,Technical/community college,49,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58c42f89a8d78fa78eda4,655fa1d61a31921e732c6447,APPROVED,Not Applicable,2024-09-26T16:31:05.648000Z,2024-09-26T16:45:27.273000Z,2024-09-26T16:45:28.008000Z,2024-09-26T16:45:29.579474Z,862.0,C1BTHULB,601,East Asian,High school diploma/A-levels,20,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58c470880e6d169248656,66ac000a448a79dc74f99132,APPROVED,Not Applicable,2024-09-26T16:31:11.312000Z,2024-09-26T16:40:15.025000Z,2024-09-26T16:43:44.254000Z,2024-09-26T16:40:56.075729Z,544.0,C1BTHULB,63,African,Doctorate degree (PhD/other),54,Female,Black,Nigeria,United States,United States,English,No,Full-Time
66f58c4e6d793937f7be27d4,654142b51c0cbebefa6f3ea0,APPROVED,Not Applicable,2024-09-26T16:35:37.151000Z,2024-09-26T16:41:04.484000Z,2024-09-26T16:43:47.479000Z,2024-09-26T16:41:33.240420Z,328.0,C1BTHULB,932,White,Undergraduate degree (BA/BSc/other),34,Female,White,United States,United States,United States,English,No,Full-Time
66f58c55c4318643620bd7dc,6542c81d37666b59c34d1b65,APPROVED,Not Applicable,2024-09-26T16:31:38.141000Z,2024-09-26T16:47:29.325000Z,2024-09-26T16:47:32.114000Z,2024-09-26T16:47:30.511257Z,952.0,C1BTHULB,412,Latino/Hispanic,High school diploma/A-levels,23,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66f58c57b9a0d972bff42739,6647b89b36a2cd9d343fe7c1,APPROVED,Not Applicable,2024-09-26T16:31:25.468000Z,2024-09-26T16:41:25.095000Z,2024-09-26T17:43:06.875000Z,2024-09-26T16:41:46.048032Z,600.0,C1BTHULB,226,White,Undergraduate degree (BA/BSc/other),35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f58c7dd3ca44c14faf8bea,66f566c89ef625f5c9be6c34,APPROVED,Not Applicable,2024-09-26T16:32:05.642000Z,2024-09-26T16:45:58.322000Z,2024-09-26T16:46:04.319000Z,2024-09-26T16:45:59.201032Z,833.0,C1BTHULB,2,White,High school diploma/A-levels,55,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66f58c82559c7c33e808c167,66cc7c20675a846fdf80ef4e,APPROVED,Not Applicable,2024-09-26T16:32:10.807000Z,2024-09-26T16:54:00.010000Z,2024-09-26T17:55:03.001000Z,2024-09-26T16:54:14.348631Z,1310.0,C1BTHULB,61,White,High school diploma/A-levels,45,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f58c8ae766233582dd93c7,59565b1bbbb52400017ad4e1,APPROVED,Not Applicable,2024-09-26T16:32:16.010000Z,2024-09-26T16:46:47.765000Z,2024-09-26T16:46:49.284000Z,2024-09-26T16:46:50.557127Z,872.0,C1BTHULB,5112,White,High school diploma/A-levels,53,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f58c9f0ab50b443e1fd84c,65526310670362796e40bcf3,APPROVED,Not Applicable,2024-09-26T16:32:38.421000Z,2024-09-26T16:40:33.284000Z,2024-09-26T16:43:45.519000Z,2024-09-26T16:41:16.343845Z,475.0,C1BTHULB,718,White,Technical/community college,69,Female,White,United States,United States,United States,English,No,Part-Time
66f58cada2262697b9693f6a,5af36fff59229a0001d1bd6a,APPROVED,Not Applicable,2024-09-26T16:32:52.827000Z,2024-09-26T16:41:13.945000Z,2024-09-26T16:43:19.354000Z,2024-09-26T16:41:39.539924Z,502.0,C1BTHULB,960,Mixed,High school diploma/A-levels,35,Female,Mixed,United States,United States,United States,English,No,Full-Time
66f58cb7296807c1826fef1f,5f24b0fc546c5a0c3c2e43b6,APPROVED,Not Applicable,2024-09-26T16:33:00.270000Z,2024-09-26T16:42:16.061000Z,2024-09-26T16:43:21.643000Z,2024-09-26T16:42:16.817196Z,556.0,C1BTHULB,5650,White,High school diploma/A-levels,41,Female,White,United States,United States,United States,English,No,Full-Time
66f58cca32ed783139dd5242,63b7992d848592c307fe1e49,APPROVED,Not Applicable,2024-09-26T16:33:20.320000Z,2024-09-26T16:49:08.210000Z,2024-09-26T16:51:20.713000Z,2024-09-26T16:51:35.611119Z,948.0,C1BTHULB,2499,White,Graduate degree (MA/MSc/MPhil/other),60,Female,Other,Russian Federation,United States,United States,English,No,Full-Time
66f58cd02ab4592bc9721ec8,5ca4d7e75d545300110b7545,APPROVED,Not Applicable,2024-09-26T16:33:24.646000Z,2024-09-26T16:46:03.873000Z,2024-09-26T16:46:04.856000Z,2024-09-26T16:46:05.801005Z,760.0,C1BTHULB,1336,Mixed,Undergraduate degree (BA/BSc/other),25,Female,Asian,United States,United States,United States,Nepali,Yes,Full-Time
66f58cd0982a9b55c56102b4,644d50b6fe5bdb7e2bc629fa,APPROVED,Not Applicable,2024-09-26T16:33:27.240000Z,2024-09-26T16:37:50.266000Z,2024-10-09T19:17:00.304000Z,2024-09-26T16:37:50.994439Z,264.0,C1BTHULB,789,Black/African American,Graduate degree (MA/MSc/MPhil/other),51,Female,Black,United States,United States,United States,English,No,Full-Time
66f58cd1c9a837409b2fb687,65f86dd636b165bbeb7d6f56,APPROVED,Not Applicable,2024-09-26T16:33:27.046000Z,2024-09-26T16:44:05.194000Z,2024-09-26T16:44:19.603000Z,2024-09-26T16:44:06.124606Z,639.0,C1BTHULB,318,White,Undergraduate degree (BA/BSc/other),23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f58ceb26a057b18dd46113,5f3cdb1b1d75be5ac4ba7963,APPROVED,Not Applicable,2024-09-26T16:33:51.083000Z,2024-09-26T16:42:56.907000Z,2024-09-26T16:43:44.981000Z,2024-09-26T16:42:57.879859Z,546.0,C1BTHULB,912,Latino/Hispanic,Technical/community college,22,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
