Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
679bbacb7481db3198ca029d,67342f08f661cea4a99e62e0,APPROVED,Not Applicable,2025-01-30T17:45:51.464000Z,2025-01-30T17:56:00.964000Z,2025-01-30T17:56:36.005000Z,2025-01-30T17:56:33.771655Z,610.0,C1BTHULB,16,White,Undergraduate degree (BA/BSc/other),39,Male,White,United States,United States,United States,English,No,Full-Time
679bbacd5c60edea5459a7eb,6745b881b13cf034c491e1d2,APPROVED,Not Applicable,2025-01-30T17:48:54.089000Z,2025-01-30T18:30:28.008000Z,2025-01-30T18:31:23.614000Z,2025-01-30T18:31:20.881532Z,2494.0,C1BTHULB,134,Black/African American,Graduate degree (MA/MSc/MPhil/other),32,Male,Black,United States,United States,United States,English,No,Full-Time
679bbad536bd50963b77b1e1,5febd397ad8fbad21bcd6182,APPROVED,Not Applicable,2025-01-30T17:46:11.292000Z,2025-01-30T17:53:32.787000Z,2025-01-30T17:53:45.777000Z,2025-01-30T17:53:33.825800Z,442.0,C1BTHULB,6953,White,Technical/community college,34,Male,White,United States,United States,United States,English,Yes,Full-Time
679bbad63fc17a1fb374199d,63ea5b93d1c6d38e1f57dcfa,APPROVED,Not Applicable,2025-01-30T17:48:04.319000Z,2025-01-30T18:01:56.827000Z,2025-01-30T18:02:03.078000Z,2025-01-30T18:01:57.824840Z,833.0,C1BTHULB,2792,White,Technical/community college,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
679bbade472b258c9ac3f947,641319b8fbec2db7b9736f35,APPROVED,Not Applicable,2025-01-30T17:46:11.813000Z,2025-01-30T18:07:11.523000Z,2025-01-30T18:07:28.447000Z,2025-01-30T18:07:28.289093Z,1260.0,C1BTHULB,1197,White,Technical/community college,56,Female,White,United States,United States,United States,English,No,Full-Time
679bbaded12b7c3a62baed5b,674f186242c25acd6ad52179,APPROVED,Not Applicable,2025-01-30T17:49:01.745000Z,2025-01-30T18:07:05.325000Z,2025-01-30T18:07:21.448000Z,2025-01-30T18:07:18.972051Z,1084.0,C1BTHULB,85,Latino/Hispanic,Technical/community college,45,Male,White,United States,United States,United States,English,No,Full-Time
679bbae16483e815f2f7820a,5eeab6c160ae2d1dcb69e7de,APPROVED,Not Applicable,2025-01-30T17:46:14.746000Z,2025-01-30T17:53:42.960000Z,2025-01-30T17:53:54.641000Z,2025-01-30T17:53:43.703296Z,449.0,C1BTHULB,24,White,Undergraduate degree (BA/BSc/other),37,Male,White,United States,United States,United States,English,No,Full-Time
679bbae16bef68647b9c6417,63e52250d3c1483ed7be8ed8,APPROVED,Not Applicable,2025-01-30T17:46:16.771000Z,2025-01-30T18:10:31.816000Z,2025-01-30T18:11:14.012000Z,2025-01-30T18:10:57.513596Z,1456.0,C1BTHULB,4744,South East Asian,Undergraduate degree (BA/BSc/other),49,Female,Asian,Philippines,United States,United States,Tagalog-Filipino,No,DATA_EXPIRED
679bbaee060f78cfea9640f5,678ec19f9693124570e3a39d,APPROVED,Not Applicable,2025-01-30T17:46:31.812000Z,2025-01-30T18:03:33.785000Z,2025-01-30T18:03:36.437000Z,2025-01-30T18:03:34.674298Z,1022.0,C1BTHULB,30,White,Undergraduate degree (BA/BSc/other),26,Female,White,United States,United States,United States,English,Yes,Part-Time
679bbb078a7d207a7b52e9d2,672ca130c5f43c5ed7d5d4b8,APPROVED,Not Applicable,2025-01-30T17:54:39.993000Z,2025-01-30T18:04:57.746000Z,2025-01-30T18:05:01.936000Z,2025-01-30T18:04:59.140268Z,618.0,C1BTHULB,493,White,Undergraduate degree (BA/BSc/other),48,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
679bbb0828fb6e3053385edd,671bdf1f387885333e5f10a2,APPROVED,Not Applicable,2025-01-30T17:46:52.009000Z,2025-01-30T18:00:39.880000Z,2025-01-30T18:00:40.829000Z,2025-01-30T18:00:40.601838Z,828.0,C1BTHULB,459,White,Undergraduate degree (BA/BSc/other),48,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbb11d2efd27afff506dc,5f13ea38e764c61a82f38588,APPROVED,Not Applicable,2025-01-30T17:47:04.301000Z,2025-01-30T18:12:20.495000Z,2025-01-30T18:12:22.979000Z,2025-01-30T18:12:22.351683Z,1517.0,C1BTHULB,2532,East Asian,Undergraduate degree (BA/BSc/other),29,Female,Asian,China,United States,United States,Chinese,No,DATA_EXPIRED
679bbb178eb4a1262e9818fe,674c8ba24e7fea1e1cad9244,APPROVED,Not Applicable,2025-01-30T17:47:09.175000Z,2025-01-30T18:04:55.702000Z,2025-01-30T18:04:57.440000Z,2025-01-30T18:04:56.667446Z,1067.0,C1BTHULB,61,White,Technical/community college,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
679bbb2e3bbda13020b2eb26,66790e08c1c5767636feee8d,APPROVED,Not Applicable,2025-01-30T17:47:32.672000Z,2025-01-30T18:01:02.280000Z,2025-01-30T18:01:06.600000Z,2025-01-30T18:01:03.175923Z,810.0,C1BTHULB,573,White,Undergraduate degree (BA/BSc/other),44,Male,White,United States,United States,United States,English,No,Full-Time
679bbb398b1ad5d66633d686,6658e6846712e30718aaada6,APPROVED,Not Applicable,2025-01-30T17:47:52.612000Z,2025-01-30T18:08:33.489000Z,2025-01-30T18:09:38.978000Z,2025-01-30T18:09:35.584231Z,1241.0,C1BTHULB,249,White,Graduate degree (MA/MSc/MPhil/other),47,Female,White,United States,United States,United States,English,No,Full-Time
679bbb3b0e9439dec2dc56eb,675b1da4018ac0d278aaa52c,APPROVED,Not Applicable,2025-01-30T17:47:45.453000Z,2025-01-30T17:54:57.200000Z,2025-01-30T17:54:58.228000Z,2025-01-30T17:54:58.028968Z,432.0,C1BTHULB,14,White,Undergraduate degree (BA/BSc/other),39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
