ID,#
66a403d685b8011f29d8cace,2.0
5924f4910a3e3e0001f1018e,1.96
66f4741301fe3b3ef8362ab8,2.0
66bcc693015b9f04ddf0d858,1.98
5b1200ffd282ff00015c0154,0.0
66439aa2599ba2e93a6060be,0.0
66a965386e7c4019aa30a91c,0.0
66b5830fb162e9d0650ff37d,2.0
656363e1970350a7d45fbb75,1.96
64332b93d1cde024292baf53,0.0
5edf975930f30b270a6d90c7,4.0
667ac00c047d4032dcc8c0bf,0.0
66639c6e0338018d61a0f486,2.0
66afc0d5fc45830162eb750e,0.0
59e8b9e96100f9000194a7fb,2.0
5e862ffe5c1f8424c8d03c25,2.0
60de6e510a35511890793ba4,1.98
5b2a37ee5b5c0900018b0ca5,0.0
66d9ac1f7e6ebe7d5f9c0991,2.0
6073ad2cd288215f64f51efa,2.0
664fe69f49d37def14a294f3,2.0
5f29dfe7512c2817f7957e1a,2.0
6020eeadf4c4d470d3ed246f,0.0
5b18248744127b00013f90ce,2.0
666b4439752ed005b7514383,1.8
5ec79b5033c65502ce2acade,2.0
666c86f7f5f40814f41f7db9,1.98
61085d4d8b0fc852f4b8cc5b,1.98
667b0207aa45819cfc27e751,0.0
6658b337cb2020d6b19f88d9,0.0
66ad75302bba5cdc6b55c5c8,2.0
5f04bd7038cbb210b85195fd,0.0
5f052fd4e9163a8320120e43,2.0
58cb138127e23a0001b4fb5d,2.0
668b4d070be8f04729bd5fb7,2.0
66edfcde8ccf64ce2bb4d3e0,10.0
6631a2d22bcd9ccaf132b90a,1.98
66a418d30633a5522466bcfc,0.0
66ea401fa9604d4b2e8a80e0,0.0
661b4e13b2dce4ae459c18a2,2.0
63e54d97fa5c58916e667110,2.0
66288972d0b9059cc9082a4c,2.0
63bf8a649931574320e98357,2.0
63d3f9de61039d451f5601cf,2.0
6642463d44cfca730a03301f,0.0
66c3ed034cb6e25a0018514e,2.0
5f95a44920f542417f4263cb,0.0
656009a284706961654d6a96,10.0
62bbcce64f644bd5698c9422,2.0
5e3461bd8ec4fc0230fef43a,1.94
