Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f4a58eab0fc3f40afcf5ef,668f5c308e23cd8a217c5dfe,APPROVED,Not Applicable,2024-09-26T00:06:45.656000Z,2024-09-26T00:16:48.051000Z,2024-09-26T00:17:23.412000Z,2024-09-26T00:16:48.995122Z,603.0,C1BTHULB,25,White,High school diploma/A-levels,18,Male,White,United States,United States,United States,English,Yes,Other
66f4a5940cb5b164b05abbc5,66b2062c8571c93aa39a8abc,APPROVED,Not Applicable,2024-09-26T00:06:51.087000Z,2024-09-26T00:28:06.313000Z,2024-09-26T00:28:07.063000Z,2024-09-26T00:28:06.970505Z,1276.0,C1BTHULB,62,White,High school diploma/A-levels,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f4a595114edfdf90edcf8f,632339023c3bf456b2b2061d,APPROVED,Not Applicable,2024-09-26T00:06:48.312000Z,2024-09-26T00:19:12.776000Z,2024-09-26T00:19:14.064000Z,2024-09-26T00:19:13.934298Z,745.0,C1BTHULB,302,Latino/Hispanic,High school diploma/A-levels,46,Male,Other,United States,United States,United States,English,No,Full-Time
66f4a59b114edfdf90edcf92,66f1dc27b04f13110f25da48,APPROVED,Not Applicable,2024-09-26T00:06:56.635000Z,2024-09-26T00:18:39.916000Z,2024-09-26T00:18:40.994000Z,2024-09-26T00:18:40.866950Z,704.0,C1BTHULB,25,White,High school diploma/A-levels,24,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66f4a5b2630a65564a7465db,66b8051213c46524cf76d1a2,APPROVED,Not Applicable,2024-09-26T00:07:27.785000Z,2024-09-26T00:22:08.779000Z,2024-09-26T00:22:25.026000Z,2024-09-26T00:22:49.476648Z,881.0,C1BTHULB,41,White,Undergraduate degree (BA/BSc/other),22,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
66f4a5b9f7716f557f0c12d0,6145a88c94a2c86532d36b0f,APPROVED,Not Applicable,2024-09-26T00:07:30.324000Z,2024-09-26T00:21:45.927000Z,2024-09-26T00:22:22.152000Z,2024-09-26T00:22:46.321210Z,856.0,C1BTHULB,2880,Latino/Hispanic,High school diploma/A-levels,26,Male,Other,United States,United States,United States,English,Yes,Full-Time
66f4a5c07b890c47ee16ca74,6678c37722059e0a2e718dbb,APPROVED,Not Applicable,2024-09-26T00:07:39.863000Z,2024-09-26T00:23:45.150000Z,2024-09-26T00:23:46.036000Z,2024-09-26T00:23:46.434219Z,966.0,C1BTHULB,185,White,Technical/community college,69,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66f4a5d194aaeae36d61fa9a,66abec2fd3d6ab33fb42bd60,APPROVED,Not Applicable,2024-09-26T00:07:55.687000Z,2024-09-26T00:19:18.100000Z,2024-09-26T00:19:19.063000Z,2024-09-26T00:19:18.961444Z,683.0,C1BTHULB,227,White,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,Full-Time
66f4a5d2b829460ac396ef63,6291293b4da216ae257c1867,APPROVED,Not Applicable,2024-09-26T00:11:29.304000Z,2024-09-26T00:40:48.715000Z,2024-09-26T00:43:00.127000Z,2024-09-26T00:43:01.668305Z,1760.0,C1BTHULB,843,White,Undergraduate degree (BA/BSc/other),36,Male,White,United States,United States,United States,English,No,Part-Time
66f4a5da996abf371442ab99,641c6e365da0d222c4471854,APPROVED,Not Applicable,2024-09-26T00:07:58.747000Z,2024-09-26T00:16:43.902000Z,2024-09-26T00:17:20.031000Z,2024-09-26T00:16:44.534278Z,526.0,C1BTHULB,414,White,High school diploma/A-levels,20,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
