ID,#
6543b879aa5e69032959f4d1,2
66a06477b60e5f14713a8fa4,0
62839b5f73ebabded1ce5e68,0
608209b96e955ba5201eff25,0
5f8bad1242efeb2f49156f51,2
6413cfb598399dc7fe1ae271,0
60fd00e1aef436cfec115076,0
66ac666f3e030205c277b763,0
66d4c64bfb150855203753d9,1.94
63ced3af73cfcbe94e6f4043,0
6413cfb598399dc7fe1ae271,1.98
