ID,#
6361a6a7be16d8144319fd3a,0
6082c37809793130ca4b3f0e,2
6644cc5cd5c7910e43e9138d,2
66e489884c328af28fd6c164,2
611d2052a2e24732a40fe5c6,2.0
60fd039e56424472d825f1e5,4
629753864174e42d30576cf8,1.98
5aee513f3606ab0001b92b29,2
5e6484158bd03f1f1bdc1821,1.98
5ef37831c37ebb0bbd2d3e03,2
